"org_id","app","name","website","segment","contact_route","route_type","personalisation_facts","stage","last_action_at","next_action_at","thread_ref","notes"
"americo-construction-12f7d2","certly","Americo Construction","https://www.americo-construction.com/","building contractor","https://www.americo-construction.com/contact-americo-construction/","form","{""city"": ""Tampa"", ""location"": ""Tampa, Florida"", ""segment"": ""building contractor"", ""state"": ""FL""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.americo-construction.com/contact-americo-construction/; address the owner; phase-3 confidence: verified; source: https://www2.myfloridalicense.com/sto/file_download/extracts//CONSTRUCTIONLICENSE_1.csv"
"ami-advanced-management-llc-7fe47a","certly","AMI- Advanced Management, LLC","https://amihoa.com","HOA / community association management","https://amihoa.com","form","{""city"": ""Denver"", ""location"": ""Denver, Colorado"", ""segment"": ""HOA / community association management"", ""state"": ""CO""}","new","","","","address the director of community management; phase-3 confidence: secondary; source: https://www.hoamanagement.com/association-management-company/ami-advanced-management-llc-2/"
"andres-construction-0c7152","certly","ANDRES Construction","https://www.andresconstruction.com","commercial GC","https://www.andresconstruction.com/contact.html","form","{""city"": ""Houston"", ""location"": ""Houston, Texas"", ""segment"": ""commercial GC"", ""source_list"": ""your AGC chapter's public contractor directory"", ""state"": ""TX""}","new","","","","address the contract administrator; phase-3 confidence: verified; source: https://members.agchouston.org/directory/Search/general-contractors-386559"
"andrew-roby-inc-393b48","certly","Andrew Roby, Inc.","https://www.andrewroby.com/","commercial GC","https://www.andrewroby.com/contact-us.html","form","{""city"": ""Charlotte"", ""location"": ""Charlotte, North Carolina"", ""segment"": ""commercial GC"", ""state"": ""NC""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.andrewroby.com/contact-us.html; address the owner; phase-3 confidence: verified; source: https://portal.nclbgc.org/Public/Search"
"anslow-bryant-construction-ltd-01d03c","certly","Anslow Bryant Construction, Ltd.","https://www.anslowbryant.com","commercial GC","https://www.anslowbryant.com/contact-us/","form","{""city"": ""Houston"", ""location"": ""Houston, Texas"", ""segment"": ""commercial GC"", ""source_list"": ""your AGC chapter's public contractor directory"", ""state"": ""TX""}","new","","","","address the contract administrator; phase-3 confidence: verified; source: https://members.agchouston.org/directory/Search/general-contractors-386559"
"antonell-construction-services-57e9ab","certly","Antonell Construction Services","https://antonellconstruction.com/","commercial GC","http://antonellconstruction.com/contact-us/","form","{""city"": ""Tampa"", ""location"": ""Tampa, Florida"", ""segment"": ""commercial GC"", ""state"": ""FL""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at http://antonellconstruction.com/contact-us/; address the owner; phase-3 confidence: verified; source: https://www2.myfloridalicense.com/sto/file_download/extracts//CONSTRUCTIONLICENSE_1.csv"
"april-thomas-and-associates-inc-152f93","certly","April Thomas and Associates, Inc.","https://aprilthomasandassociates.com/","HOA / community association management","https://aprilthomasandassociates.com/","form","{""city"": ""San Diego"", ""location"": ""San Diego, California"", ""segment"": ""HOA / community association management"", ""state"": ""CA""}","new","","","","address the director of community management; phase-3 confidence: secondary; source: https://cai-sd.org/management-company-directory/"
"arch-con-corporation-fe52f9","certly","Arch-Con Corporation","https://www.arch-con.com","commercial GC","https://www.arch-con.com/contact-us/","form","{""city"": ""Houston"", ""location"": ""Houston, Texas"", ""segment"": ""commercial GC"", ""source_list"": ""your AGC chapter's public contractor directory"", ""state"": ""TX""}","new","","","","address the contract administrator; phase-3 confidence: verified; source: https://members.agchouston.org/directory/Search/general-contractors-386559"
"argus-properties-inc-874248","certly","Argus Properties, Inc.","https://www.mrstorages.com/info/management-services","self-storage operator","https://www.mrstorages.com/info/management-services","form","{""location"": ""Pennsylvania"", ""segment"": ""self-storage operator"", ""state"": ""PA""}","new","","","","address the director of operations; phase-3 confidence: secondary; source: https://www.sitelink.com/marketplace/management-companies/argus-properties"
"arizona-homes-rentals-and-sales-12b0ae","certly","Arizona Homes Rentals and Sales","https://tucsonhomesearch.com/","residential property management","https://www.tucsonhomesearch.com/contact","form","{""city"": ""Tucson"", ""location"": ""Tucson, Arizona"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""AZ""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/arizona/tucson"
"arp-action-real-properties-llc-bc8410","certly","ARP Action Real Properties, LLC","https://arprentals.com/","residential property management","https://arprentals.com/contact/","form","{""city"": ""El Paso"", ""location"": ""El Paso, Texas"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""TX""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/texas/el-paso"
"art-harding-construction-inc-bbc8d1","certly","ART Harding Construction INC","https://www.arthardingconstruction.com/","commercial GC","https://www.arthardingconstruction.com/contact","form","{""city"": ""Winter Garden"", ""location"": ""Winter Garden, Florida"", ""segment"": ""commercial GC"", ""state"": ""FL""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://www.arthardingconstruction.com/contact; address the owner; phase-3 confidence: verified; source: https://www2.myfloridalicense.com/sto/file_download/extracts//CONSTRUCTIONLICENSE_1.csv"
"arz-builders-inc-722bc4","certly","ARZ Builders INC","https://arzbuilders.com/","building contractor","https://arzbuilders.com/contact-us/","form","{""city"": ""Boca Raton"", ""location"": ""Boca Raton, Florida"", ""segment"": ""building contractor"", ""state"": ""FL""}","new","","","","route from routes-enrichment.csv (2026-09-03), verified at https://arzbuilders.com/contact-us/; address the owner; phase-3 confidence: verified; source: https://www2.myfloridalicense.com/sto/file_download/extracts//CONSTRUCTIONLICENSE_1.csv"
"associa-minnesota-e16db0","certly","Associa Minnesota","https://www.associaminnesota.com/","HOA / community association management","https://www.associaminnesota.com/","form","{""city"": ""Brooklyn Park"", ""location"": ""Brooklyn Park, Minnesota"", ""segment"": ""HOA / community association management"", ""state"": ""MN""}","new","","","","address the director of community management; phase-3 confidence: secondary; source: https://www.hoamanagement.com/association-management-company/associa-minnesota/"
"associa-northern-california-70242f","certly","Associa Northern California","https://www.associanortherncalifornia.com/","HOA / community association management","https://www.associanortherncalifornia.com/","form","{""city"": ""Pleasanton"", ""location"": ""Pleasanton, California"", ""segment"": ""HOA / community association management"", ""state"": ""CA""}","new","","","","address the director of community management; phase-3 confidence: secondary; source: https://www.hoamanagement.com/association-management-company/associa-northern-california/"
"associa-real-property-management-321592","certly","Associa Real Property Management","https://www.rpmanagement.com/","HOA / community association management","https://www.rpmanagement.com/","form","{""city"": ""Dublin"", ""location"": ""Dublin, Ohio"", ""segment"": ""HOA / community association management"", ""state"": ""OH""}","new","","","","address the director of community management; phase-3 confidence: secondary; source: https://www.hoamanagement.com/association-management-company/associa-real-property-management/"
"associated-professional-services-c5ae0a","certly","Associated Professional Services","https://www.apsmanagement.com/","HOA / community association management","https://www.apsmanagement.com/","form","{""city"": ""San Diego"", ""location"": ""San Diego, California"", ""segment"": ""HOA / community association management"", ""state"": ""CA""}","new","","","","address the director of community management; phase-3 confidence: secondary; source: https://www.hoamanagement.com/association-management-company/associated-professional-services/"
"association-accounting-solutions-inc-d8db0f","certly","Association Accounting Solutions, Inc.","http://www.assoc-accounting.com/","HOA / community association management","http://www.assoc-accounting.com/","form","{""city"": ""Palm Harbor"", ""location"": ""Palm Harbor, Florida"", ""segment"": ""HOA / community association management"", ""state"": ""FL""}","new","","","","address the director of community management; phase-3 confidence: secondary; source: https://www.hoamanagement.com/association-management-company/association-accounting-solutions-inc/"
"association-management-group-81dbea","certly","Association Management Group","https://www.sdamg.net/","HOA / community association management","https://www.sdamg.net/","form","{""city"": ""San Diego"", ""location"": ""San Diego, California"", ""segment"": ""HOA / community association management"", ""state"": ""CA""}","new","","","","address the director of community management; phase-3 confidence: secondary; source: https://cai-sd.org/management-company-directory/"
"at-home-hawaii-19850b","certly","At Home Hawaii","https://www.justlistedinhawaii.com/","residential property management","https://www.justlistedinhawaii.com/","form","{""city"": ""Honolulu"", ""location"": ""Honolulu, Hawaii"", ""segment"": ""residential property management"", ""source_list"": ""the Expertise.com property management listings"", ""state"": ""HI""}","new","","","","address the owner / broker-owner; phase-3 confidence: verified; source: https://www.expertise.com/business/property-management/hawaii/honolulu"
