"app","prospect_type","segment","name","website","location","size_signal","fit_rationale","contact_route","decision_maker_role","source_url","source_type","confidence","collected_on","notes"
"wagelens","end-customer","state prevailing-wage contractor (WA)","Drain-Pro Inc","","Puyallup, WA","410 statement of intents on WA public works since 2024","Files statements of intent to pay prevailing wage on Washington public works, so it already runs county/craft rate lookups and weekly certified payroll and is the exact workflow WageLens replaces.","","owner or office manager","https://data.wa.gov/d/t9je-9qwa","government-db","verified","2026-09-03","WA L&I Intent Project Details; latest intent 2026-08-24; contractor licence n/a"
"wagelens","end-customer","state prevailing-wage contractor (WA)","Housecleaning Extraordinare LLC","","Federal Way, WA","397 statement of intents on WA public works since 2024","Files statements of intent to pay prevailing wage on Washington public works, so it already runs county/craft rate lookups and weekly certified payroll and is the exact workflow WageLens replaces.","","owner or office manager","https://data.wa.gov/d/t9je-9qwa","government-db","verified","2026-09-03","WA L&I Intent Project Details; latest intent 2026-08-24; contractor licence n/a"
"wagelens","end-customer","state prevailing-wage contractor (WA)","Charles H Beresford Co Inc","","Seattle, WA","388 statement of intents on WA public works since 2024","Files statements of intent to pay prevailing wage on Washington public works, so it already runs county/craft rate lookups and weekly certified payroll and is the exact workflow WageLens replaces.","","owner or office manager","https://data.wa.gov/d/t9je-9qwa","government-db","verified","2026-09-03","WA L&I Intent Project Details; latest intent 2026-08-31; contractor licence n/a"
"wagelens","end-customer","state prevailing-wage contractor (WA)","Schindler Elev Dba Eltec Sys","","Seattle, WA","387 statement of intents on WA public works since 2024","Files statements of intent to pay prevailing wage on Washington public works, so it already runs county/craft rate lookups and weekly certified payroll and is the exact workflow WageLens replaces.","","owner or office manager","https://data.wa.gov/d/t9je-9qwa","government-db","verified","2026-09-03","WA L&I Intent Project Details; latest intent 2026-08-25; contractor licence n/a"
"wagelens","end-customer","state prevailing-wage contractor (WA)","Daniel AndrsnTrkng & Exvtn LLC","","Port Hadlock, WA","384 statement of intents on WA public works since 2024","Files statements of intent to pay prevailing wage on Washington public works, so it already runs county/craft rate lookups and weekly certified payroll and is the exact workflow WageLens replaces.","","owner or office manager","https://data.wa.gov/d/t9je-9qwa","government-db","verified","2026-09-03","WA L&I Intent Project Details; latest intent 2026-08-20; contractor licence n/a"
"wagelens","end-customer","state prevailing-wage contractor (WA)","Ventilation Power Cleaning Inc","","Seattle, WA","378 statement of intents on WA public works since 2024","Files statements of intent to pay prevailing wage on Washington public works, so it already runs county/craft rate lookups and weekly certified payroll and is the exact workflow WageLens replaces.","","owner or office manager","https://data.wa.gov/d/t9je-9qwa","government-db","verified","2026-09-03","WA L&I Intent Project Details; latest intent 2026-08-24; contractor licence n/a"
"wagelens","end-customer","state prevailing-wage contractor (WA)","Salinas Sawing & Sealing Inc","","Mukilteo, WA","375 statement of intents on WA public works since 2024","Files statements of intent to pay prevailing wage on Washington public works, so it already runs county/craft rate lookups and weekly certified payroll and is the exact workflow WageLens replaces.","","owner or office manager","https://data.wa.gov/d/t9je-9qwa","government-db","verified","2026-09-03","WA L&I Intent Project Details; latest intent 2026-08-31; contractor licence n/a"
"wagelens","end-customer","state prevailing-wage contractor (WA)","Barnhart Crane And Rigging Co","","Memphis, TN","375 statement of intents on WA public works since 2024","Files statements of intent to pay prevailing wage on Washington public works, so it already runs county/craft rate lookups and weekly certified payroll and is the exact workflow WageLens replaces.","","owner or office manager","https://data.wa.gov/d/t9je-9qwa","government-db","verified","2026-09-03","WA L&I Intent Project Details; latest intent 2026-08-28; contractor licence n/a"
"wagelens","end-customer","state prevailing-wage contractor (WA)","Lynden Sheet Metal Inc","","Lynden, WA","374 statement of intents on WA public works since 2024","Files statements of intent to pay prevailing wage on Washington public works, so it already runs county/craft rate lookups and weekly certified payroll and is the exact workflow WageLens replaces.","","owner or office manager","https://data.wa.gov/d/t9je-9qwa","government-db","verified","2026-09-03","WA L&I Intent Project Details; latest intent 2026-02-16; contractor licence n/a"
"wagelens","end-customer","state prevailing-wage contractor (WA)","G & W Commercial Flooring Inc","","Kent, WA","369 statement of intents on WA public works since 2024","Files statements of intent to pay prevailing wage on Washington public works, so it already runs county/craft rate lookups and weekly certified payroll and is the exact workflow WageLens replaces.","","owner or office manager","https://data.wa.gov/d/t9je-9qwa","government-db","verified","2026-09-03","WA L&I Intent Project Details; latest intent 2026-09-01; contractor licence n/a"
"wagelens","end-customer","state prevailing-wage contractor (WA)","Hermanson Company LLC","","Kent, WA","368 statement of intents on WA public works since 2024","Files statements of intent to pay prevailing wage on Washington public works, so it already runs county/craft rate lookups and weekly certified payroll and is the exact workflow WageLens replaces.","","owner or office manager","https://data.wa.gov/d/t9je-9qwa","government-db","verified","2026-09-03","WA L&I Intent Project Details; latest intent 2026-08-28; contractor licence n/a"
"wagelens","end-customer","state prevailing-wage contractor (WA)","Holroyd Co Inc","","Lakewood, WA","365 statement of intents on WA public works since 2024","Files statements of intent to pay prevailing wage on Washington public works, so it already runs county/craft rate lookups and weekly certified payroll and is the exact workflow WageLens replaces.","","owner or office manager","https://data.wa.gov/d/t9je-9qwa","government-db","verified","2026-09-03","WA L&I Intent Project Details; latest intent 2026-08-18; contractor licence n/a"
"wagelens","end-customer","state prevailing-wage contractor (WA)","Travers Electric Inc","","Chehalis, WA","364 statement of intents on WA public works since 2024","Files statements of intent to pay prevailing wage on Washington public works, so it already runs county/craft rate lookups and weekly certified payroll and is the exact workflow WageLens replaces.","","owner or office manager","https://data.wa.gov/d/t9je-9qwa","government-db","verified","2026-09-03","WA L&I Intent Project Details; latest intent 2026-08-28; contractor licence n/a"
"wagelens","end-customer","state prevailing-wage contractor (WA)","Northwest Traffic Inc","","Milton, WA","361 statement of intents on WA public works since 2024","Files statements of intent to pay prevailing wage on Washington public works, so it already runs county/craft rate lookups and weekly certified payroll and is the exact workflow WageLens replaces.","","owner or office manager","https://data.wa.gov/d/t9je-9qwa","government-db","verified","2026-09-03","WA L&I Intent Project Details; latest intent 2026-09-01; contractor licence n/a"
"wagelens","end-customer","state prevailing-wage contractor (WA)","Adt Commercial LLC","","Boca Raton, FL","361 statement of intents on WA public works since 2024","Files statements of intent to pay prevailing wage on Washington public works, so it already runs county/craft rate lookups and weekly certified payroll and is the exact workflow WageLens replaces.","","owner or office manager","https://data.wa.gov/d/t9je-9qwa","government-db","verified","2026-09-03","WA L&I Intent Project Details; latest intent 2025-10-10; contractor licence n/a"
