"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"04021","5","238","75","0","2025","A","",425,3624,251222011,45402333,629083,1333,69328,"",1.61,1.35,1.54,1.49,1.20,1.13,1.13,"",57,15.5,286,8.6,30639280,13.9,3496030,8.3,-174768,-21.7,62,4.9,3236,4.9
"04023","5","238","75","0","2025","A","N",39,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04025","5","238","75","0","2025","A","",649,4005,239921093,45713995,524370,1152,59912,"",1.79,1.68,1.77,1.50,1.10,1.06,1.06,"",7,1.1,-2,0.0,15460837,6.9,-358474,-0.8,2260,0.4,75,7.0,3895,7.0
"04027","3","238","75","0","2025","A","N",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04027","5","238","75","0","2025","A","",296,2478,135319621,28832937,736049,1050,54599,"",1.53,1.04,1.00,0.95,0.50,0.96,0.96,"",-4,-1.3,88,3.7,13340708,10.9,1720547,6.3,-13482,-1.8,69,7.0,3567,7.0
"04999","5","238","75","0","2025","A","",560,2004,197333145,27941250,582544,1894,98482,"",0.44,0.74,0.69,0.61,0.53,0.93,0.93,"N",75,15.5,0,0,0,0,0,0,0,0,0,0,0,0
"05000","3","238","55","0","2025","A","",1,2,82931,0,0,766,39807,"",1.49,0.24,0.19,0.00,0.00,0.79,0.79,"",0,0.0,0,0.0,2484,3.1,0,0.0,0,0.0,126,19.7,6519,19.6
"05000","5","238","55","0","2025","A","",5644,41814,2661879309,417661693,4844257,1224,63660,"",1.05,0.96,1.00,0.88,0.79,1.04,1.04,"",346,6.5,-15,0.0,81141911,3.1,-4315866,-1.0,-897114,-15.6,38,3.2,1963,3.2
"05001","5","238","75","0","2025","A","",23,129,6325190,1130346,6603,945,49128,"",0.75,0.42,0.38,0.32,0.15,0.90,0.90,"",0,0.0,-5,-3.7,-1523730,-19.4,13629,1.2,1628,32.7,-183,-16.2,-9519,-16.2
"05003","5","238","75","0","2025","A","",16,61,2246101,678132,5757,711,36973,"",0.65,0.30,0.21,0.30,0.17,0.71,0.71,"",0,0.0,-36,-37.1,-2175752,-49.2,-292810,-30.2,-1971,-25.5,-164,-18.7,-8535,-18.8
"05005","5","238","75","0","2025","A","",97,484,21993635,4814106,55656,875,45481,"",1.44,0.88,0.85,0.89,0.80,0.97,0.97,"",10,11.5,56,13.1,2105421,10.6,630965,15.1,8471,18.0,-18,-2.0,-969,-2.1
"05007","5","238","75","0","2025","A","",652,5746,377119815,56721121,614422,1262,65634,"",1.46,1.14,0.82,0.82,0.94,0.72,0.72,"",64,10.9,300,5.5,40247269,11.9,2067694,3.8,-81990,-11.8,73,6.1,3781,6.1
"05009","5","238","75","0","2025","A","",57,424,24219122,4085129,57252,1097,57053,"",1.12,0.90,1.04,0.83,0.90,1.16,1.16,"",4,7.5,-3,-0.7,-193801,-0.8,3783,0.1,-7517,-11.6,-2,-0.2,-87,-0.2
"05011","5","238","75","0","2025","A","N",10,0,0,0,0,0,0,"N",0.60,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05013","5","238","75","0","2025","A","",7,13,561642,128897,636,842,43764,"",1.39,0.11,0.06,0.10,0.11,0.56,0.56,"",0,0.0,-2,-13.3,104132,22.8,8771,7.3,16,2.6,262,45.2,13599,45.1
"05015","5","238","75","0","2025","A","",60,330,17499579,3008419,25920,1020,53016,"",1.48,0.92,1.15,0.78,0.63,1.25,1.24,"",6,11.1,20,6.5,1575836,9.9,296699,10.9,10633,69.6,31,3.1,1566,3.0
"05017","5","238","75","0","2025","A","N",11,0,0,0,0,0,0,"N",0.61,0,0,0,0,0,0,"N",2,22.2,0,0,0,0,0,0,0,0,0,0,0,0
"05019","5","238","75","0","2025","A","",18,67,3940517,649945,13711,1132,58887,"",0.55,0.23,0.29,0.26,0.41,1.24,1.24,"",2,12.5,-5,-6.9,-1886875,-32.4,-28375,-4.2,-1735,-11.2,-421,-27.1,-21862,-27.1
"05021","5","238","75","0","2025","A","",21,104,4699378,1138228,59588,868,45150,"",1.20,1.03,1.08,1.10,2.60,1.05,1.05,"",1,5.0,2,2.0,591327,14.4,79820,7.5,4436,8.0,91,11.7,4743,11.7
"05023","5","238","75","0","2025","A","",46,206,9603179,1934550,27372,898,46674,"",1.45,0.94,1.02,0.77,0.95,1.09,1.09,"",4,9.5,33,19.1,1313223,15.8,389234,25.2,7606,38.5,-24,-2.6,-1268,-2.6
"05025","5","238","75","0","2025","A","N",2,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05027","5","238","75","0","2025","A","",22,91,4571923,814162,6114,964,50149,"",0.71,0.34,0.34,0.31,0.15,0.99,0.99,"",0,0.0,-11,-10.8,-239281,-5.0,-140080,-14.7,-27,-0.4,61,6.8,3172,6.8
"05029","5","238","75","0","2025","A","",42,444,28533869,3978643,41614,1235,64241,"",1.70,2.09,2.59,1.94,1.72,1.24,1.24,"",1,2.4,31,7.5,1551581,5.8,316197,8.6,-11503,-21.7,-20,-1.6,-1026,-1.6
"05031","5","238","75","0","2025","A","",193,1879,123491226,18835462,237171,1264,65719,"",1.28,1.01,1.25,1.03,1.00,1.24,1.24,"",3,1.6,-45,-2.3,1644145,1.3,-58271,-0.3,-43705,-15.6,46,3.8,2381,3.8
"05033","5","238","75","0","2025","A","",105,645,33952982,6177194,68811,1013,52661,"",1.61,1.08,1.13,0.88,1.03,1.05,1.05,"",10,10.5,-61,-8.6,-4047677,-10.7,-628476,-9.2,-33469,-32.7,-21,-2.0,-1133,-2.1
"05035","5","238","75","0","2025","A","",23,192,11172379,1983857,12691,1120,58215,"",0.42,0.32,0.37,0.27,0.11,1.16,1.16,"",1,4.5,-18,-8.6,-1589085,-12.5,-297360,-13.0,-7835,-38.2,-46,-3.9,-2410,-4.0
"05037","5","238","75","0","2025","A","",18,77,3963780,795477,5551,995,51758,"",0.81,0.49,0.58,0.54,0.24,1.20,1.20,"",2,12.5,0,0.0,227152,6.1,106497,15.5,1508,37.3,67,7.2,3492,7.2
"05039","5","238","75","0","2025","A","N",12,0,0,0,0,0,0,"N",1.13,0,0,0,0,0,0,"N",2,20.0,0,0,0,0,0,0,0,0,0,0,0,0
"05041","5","238","75","0","2025","A","",10,43,2198140,334446,745,985,51219,"",0.47,0.32,0.34,0.27,0.05,1.06,1.06,"",1,11.1,0,0.0,99366,4.7,-17783,-5.0,-454,-37.9,41,4.3,2125,4.3
"05043","5","238","75","0","2025","A","",20,133,7852748,1570060,15915,1136,59080,"",0.77,0.63,0.84,0.77,0.71,1.33,1.33,"",-1,-4.8,-21,-13.6,-962773,-10.9,-120340,-7.1,-2259,-12.4,33,3.0,1712,3.0
"05045","5","238","75","0","2025","A","",284,2217,128835035,21486016,220508,1118,58112,"",1.70,1.44,1.62,1.36,1.05,1.13,1.13,"",11,4.0,106,5.0,16096288,14.3,1722480,8.7,-22245,-9.2,91,8.9,4696,8.8
"05047","5","238","75","0","2025","A","",27,77,2807558,734993,10661,697,36266,"",1.42,0.47,0.37,0.45,0.71,0.79,0.79,"",1,3.8,-8,-9.4,-214231,-7.1,-88360,-10.7,-3673,-25.6,15,2.2,785,2.2
"05049","5","238","75","0","2025","A","",14,32,1367702,465236,7670,826,42964,"",1.32,0.53,0.54,0.94,1.10,1.02,1.02,"",0,0.0,0,0.0,195892,16.7,57041,14.0,1512,24.6,118,16.7,6153,16.7
"05051","5","238","75","0","2025","A","",275,1621,86927151,15449666,201605,1031,53634,"",1.65,1.26,1.43,1.10,1.17,1.14,1.14,"",7,2.6,43,2.7,5055033,6.2,-96314,-0.6,-24695,-10.9,33,3.3,1745,3.4
"05053","5","238","75","0","2025","A","",39,319,25357553,2982728,39804,1530,79574,"",2.13,2.07,3.08,1.82,1.82,1.48,1.49,"",6,18.2,47,17.3,2624367,11.5,365902,14.0,15655,64.8,-79,-4.9,-4106,-4.9
"05055","5","238","75","0","2025","A","",50,371,24834140,4648178,94419,1288,66953,"",1.05,0.72,0.98,0.86,0.80,1.36,1.36,"",1,2.0,30,8.8,3333254,15.5,207828,4.7,2040,2.2,76,6.3,3947,6.3
"05057","5","238","75","0","2025","A","",16,73,3624948,631106,7052,956,49714,"",0.65,0.28,0.30,0.24,0.34,1.06,1.06,"",-2,-11.1,-56,-43.4,-2663876,-42.4,-723162,-53.4,-4090,-36.7,15,1.6,805,1.6
"05059","5","238","75","0","2025","A","",56,212,8806865,2112337,39638,798,41493,"",1.81,0.83,0.69,0.88,1.44,0.82,0.83,"",4,7.7,37,21.1,1867025,26.9,524072,33.0,8986,29.3,35,4.6,1818,4.6
"05061","5","238","75","0","2025","A","",10,90,4604098,954960,10764,980,50968,"",0.60,0.47,0.51,0.49,0.70,1.08,1.08,"",-1,-9.1,22,32.4,1539949,50.3,276922,40.8,-4264,-28.4,120,14.0,6236,13.9
"05063","5","238","75","0","2025","A","",44,379,23664253,4071611,134818,1202,62480,"",0.93,0.64,0.78,0.66,1.69,1.22,1.22,"",1,2.3,-35,-8.5,-1633327,-6.5,-461500,-10.2,3376,2.6,25,2.1,1301,2.1
"05065","5","238","75","0","2025","A","",16,86,4845874,899059,12090,1087,56512,"",1.24,0.87,1.11,0.97,0.84,1.27,1.27,"",2,14.3,14,19.4,1470961,43.6,213381,31.1,6089,101.5,181,20.0,9420,20.0
"05067","5","238","75","0","2025","A","",13,77,4670446,679609,18963,1160,60329,"",0.64,0.45,0.53,0.44,0.71,1.17,1.17,"",0,0.0,3,4.1,407963,9.6,18999,2.9,2823,17.5,54,4.9,2793,4.9
"05069","5","238","75","0","2025","A","",67,301,15283263,2743650,17433,977,50803,"",0.82,0.36,0.34,0.37,0.21,0.94,0.94,"",2,3.1,-9,-2.9,-1248464,-7.6,-112397,-3.9,-6576,-27.4,-49,-4.8,-2539,-4.8
"05071","5","238","75","0","2025","A","",34,190,8436212,1846444,9346,852,44285,"",1.33,0.72,0.73,0.81,0.46,1.01,1.01,"",0,0.0,-18,-8.7,-525961,-5.9,-77074,-4.0,-9112,-49.4,22,2.7,1146,2.7
"05073","5","238","75","0","2025","A","N",9,0,0,0,0,0,0,"N",1.12,0,0,0,0,0,0,"N",1,12.5,0,0,0,0,0,0,0,0,0,0,0,0
"05075","5","238","75","0","2025","A","",20,128,10308993,1502036,25756,1554,80802,"",0.95,0.93,1.68,1.07,1.09,1.82,1.82,"",1,5.3,-10,-7.2,-1378566,-11.8,-7730,-0.5,15938,162.3,-71,-4.4,-3686,-4.4
"05077","5","238","75","0","2025","A","N",4,0,0,0,0,0,0,"N",0.38,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"05079","5","238","75","0","2025","A","",10,37,1453401,328976,8287,762,39638,"",0.90,0.44,0.36,0.47,0.80,0.82,0.82,"",-2,-16.7,-4,-9.8,-66808,-4.4,-9004,-2.7,2106,34.1,56,7.9,2933,8.0
"05081","5","238","75","0","2025","A","",8,27,1711471,261767,6847,1215,63193,"",0.64,0.27,0.28,0.26,0.65,1.04,1.04,"N",1,14.3,0,0,0,0,0,0,0,0,0,0,0,0
"05083","5","238","75","0","2025","A","",26,139,7598581,1414136,14748,1052,54699,"",1.13,0.82,1.05,0.96,1.04,1.27,1.27,"",3,13.0,24,20.9,1466691,23.9,296803,26.6,-3116,-17.4,27,2.6,1378,2.6
"05085","5","238","75","0","2025","A","",126,748,41687531,7391269,75881,1072,55769,"",1.72,1.40,1.79,1.32,1.08,1.28,1.28,"",7,5.9,-7,-0.9,2138920,5.4,161566,2.2,-6433,-7.8,64,6.3,3364,6.4
"05087","5","238","75","0","2025","A","",39,178,9258234,1728884,21551,1003,52159,"",2.66,1.47,1.65,1.20,1.62,1.12,1.12,"",2,5.4,8,4.7,-27095,-0.3,-19331,-1.1,-3243,-13.1,-46,-4.4,-2407,-4.4
"05089","5","238","75","0","2025","A","",31,66,3192736,595762,7999,928,48253,"",1.99,0.64,0.71,0.59,0.35,1.11,1.11,"",3,10.7,-9,-12.0,-2603,-0.1,-145216,-19.6,-464,-5.5,111,13.6,5790,13.6
"05091","5","238","75","0","2025","A","",51,398,23786429,3857239,72075,1150,59802,"",1.11,0.98,1.12,0.83,1.49,1.14,1.14,"",2,4.1,-43,-9.8,-822909,-3.3,-263841,-6.4,-21496,-23.0,77,7.2,3999,7.2
"05093","3","238","75","0","2025","A","",1,2,82931,0,0,766,39807,"",154.71,15.57,10.16,0.00,0.00,0.63,0.63,"",0,0.0,0,0.0,2484,3.1,0,0.0,0,0.0,126,19.7,6519,19.6
"05093","5","238","75","0","2025","A","",32,932,79445613,11901048,155485,1640,85257,"",0.62,1.41,1.55,1.38,0.96,1.10,1.10,"",4,14.3,-59,-6.0,-4141224,-5.0,-466700,-3.8,4294,2.8,18,1.1,904,1.1
"05095","5","238","75","0","2025","A","N",4,0,0,0,0,0,0,"N",0.35,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05097","5","238","75","0","2025","A","",18,41,1670208,387816,8128,782,40654,"",1.96,0.96,1.03,0.99,1.40,1.08,1.08,"",1,5.9,3,7.9,222886,15.4,-19688,-4.8,-268,-3.2,50,6.8,2567,6.7
"05099","5","238","75","0","2025","A","N",5,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0
"05101","5","238","75","0","2025","A","N",2,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"05103","5","238","75","0","2025","A","N",32,0,0,0,0,0,0,"N",1.15,0,0,0,0,0,0,"N",1,3.2,0,0,0,0,0,0,0,0,0,0,0,0
"05105","5","238","75","0","2025","A","",18,62,2933007,606390,5828,909,47243,"",2.18,1.72,1.81,1.88,1.96,1.05,1.05,"",4,28.6,7,12.7,598287,25.6,37220,6.5,2190,60.2,96,11.8,4986,11.8
"05107","5","238","75","0","2025","A","",13,37,1668736,336657,4508,862,44798,"",0.46,0.26,0.27,0.23,0.19,1.05,1.05,"",-1,-7.1,-15,-28.8,-223327,-11.8,-96146,-22.2,-24,-0.5,165,23.7,8528,23.5
"05109","5","238","75","0","2025","A","",14,49,1505836,424963,7528,591,30731,"",1.10,0.60,0.43,0.54,0.85,0.72,0.72,"",3,27.3,-1,-2.0,-61032,-3.9,-83990,-16.5,-681,-8.3,-7,-1.2,-347,-1.1
"05111","5","238","75","0","2025","A","",22,71,3247064,707757,8881,874,45466,"",0.93,0.40,0.35,0.39,0.32,0.88,0.88,"",1,4.8,9,14.5,365076,12.7,-4386,-0.6,849,10.6,-14,-1.6,-707,-1.5
"05113","5","238","75","0","2025","A","",28,163,9220316,1520790,10208,1087,56509,"",1.12,0.85,1.11,0.86,0.45,1.31,1.31,"",2,7.7,-27,-14.2,-764818,-7.7,-493096,-24.5,-12519,-55.1,79,7.8,4071,7.8
"05115","5","238","75","0","2025","A","",110,661,41589911,6198883,66672,1210,62920,"",1.26,0.74,0.89,0.64,0.51,1.21,1.21,"",-4,-3.5,-36,-5.2,563965,1.4,-637406,-9.3,-4981,-7.0,78,6.9,4073,6.9
"05117","5","238","75","0","2025","A","",10,50,2544131,526264,5363,987,51310,"",0.97,1.04,1.14,1.18,0.89,1.11,1.11,"",0,0.0,11,28.2,602914,31.1,134812,34.4,1127,26.6,24,2.5,1214,2.4
"05119","5","238","75","0","2025","A","",611,6605,465267812,62733864,580732,1355,70446,"",0.85,0.75,0.81,0.74,0.54,1.07,1.07,"",14,2.3,193,3.0,32366185,7.5,-505175,-0.8,-82892,-12.5,57,4.4,2933,4.3
"05121","5","238","75","0","2025","A","",16,33,1278186,302987,1692,737,38346,"",0.82,0.15,0.14,0.13,0.06,0.92,0.92,"",3,23.1,5,17.9,282032,28.3,77611,34.4,191,12.7,63,9.3,3291,9.4
"05123","5","238","75","0","2025","A","",18,123,6713460,1020271,5005,1052,54692,"",0.62,0.55,0.60,0.48,0.22,1.10,1.10,"",3,20.0,29,30.9,1502714,28.8,180867,21.5,-7664,-60.5,-12,-1.1,-643,-1.2
"05125","5","238","75","0","2025","A","",267,1997,123446926,19123796,158402,1189,61824,"",2.06,2.09,2.66,1.76,1.17,1.27,1.27,"",18,7.2,31,1.6,9076017,7.9,938802,5.2,-5889,-3.6,70,6.3,3655,6.3
"05127","5","238","75","0","2025","A","N",8,0,0,0,0,0,0,"N",0.89,0,0,0,0,0,0,"N",1,14.3,0,0,0,0,0,0,0,0,0,0,0,0
"05129","5","238","75","0","2025","A","N",3,0,0,0,0,0,0,"N",0.35,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05131","5","238","75","0","2025","A","",187,1856,104389835,17630949,168204,1082,56239,"",1.01,0.82,0.83,0.74,0.61,1.01,1.01,"",-5,-2.6,-34,-1.8,2386663,2.3,364733,2.1,4408,2.7,44,4.2,2281,4.2
"05133","5","238","75","0","2025","A","",13,149,9219571,1501198,6819,1191,61946,"",0.81,0.90,1.24,0.84,0.43,1.37,1.37,"",0,0.0,26,21.1,1160156,14.4,335192,28.7,-2940,-30.1,-65,-5.2,-3356,-5.1
"05135","5","238","75","0","2025","A","",20,131,6813714,1287220,58826,1002,52113,"",0.98,0.99,1.24,1.05,3.16,1.26,1.26,"",1,5.3,45,52.3,2874282,73.0,439903,51.9,14492,32.7,126,14.4,6570,14.4
"05137","5","238","75","0","2025","A","",18,32,1210479,386717,6258,724,37631,"",1.22,0.36,0.35,0.49,0.51,0.96,0.96,"",4,28.6,7,28.0,315450,35.2,88694,29.8,1726,38.1,40,5.8,2067,5.8
"05139","5","238","75","0","2025","A","",46,648,53196901,6877104,79860,1580,82147,"",0.79,1.21,1.58,1.15,1.05,1.31,1.31,"",2,4.5,-4,-0.6,3810646,7.7,-200188,-2.8,1724,2.2,122,8.4,6353,8.4
"05141","5","238","75","0","2025","A","",25,74,3033554,700315,14236,789,41040,"",1.48,0.60,0.54,0.62,0.83,0.90,0.90,"",0,0.0,-35,-32.1,-1731720,-36.3,-368645,-34.5,-6882,-32.6,-52,-6.2,-2678,-6.1
"05143","5","238","75","0","2025","A","",477,5917,394237365,56710349,520691,1281,66623,"",1.31,1.45,1.58,1.32,1.14,1.09,1.09,"",31,7.0,162,2.8,24442199,6.6,1441856,2.6,-82823,-13.7,45,3.6,2365,3.7
"05145","5","238","75","0","2025","A","",122,838,43442043,9634685,136275,997,51850,"",1.32,0.94,1.03,1.14,1.18,1.09,1.09,"",5,4.3,-120,-12.5,-4877175,-10.1,-2261087,-19.0,-59507,-30.4,27,2.8,1434,2.8
"05147","5","238","75","0","2025","A","N",5,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05149","5","238","75","0","2025","A","",32,221,10284479,2308390,17631,895,46554,"",1.53,1.03,1.10,1.13,1.39,1.07,1.07,"",5,18.5,3,1.4,228117,2.3,32956,1.4,2645,17.6,9,1.0,459,1.0
"05999","5","238","75","0","2025","A","",733,1927,151512640,25644742,437416,1512,78609,"",0.59,0.98,0.85,0.90,0.59,0.86,0.86,"",93,14.5,-569,-22.8,-52898957,-25.9,-7213824,-22.0,-451364,-50.8,-63,-4.0,-3287,-4.0
"06000","5","238","55","0","2025","A","",59271,589300,50778912782,6247277623,268900881,1657,86168,"",0.65,0.97,0.86,0.93,0.74,0.89,0.89,"",1755,3.1,-16316,-2.7,403221844,0.8,-191628524,-3.0,6219039,2.4,57,3.6,2987,3.6
"06001","5","238","75","0","2025","A","",2023,30452,3298769222,313576766,14821271,2083,108326,"",0.56,1.16,1.23,1.10,0.98,1.06,1.06,"",42,2.1,-1910,-5.9,-61338684,-1.8,-22183759,-6.6,-443788,-2.9,86,4.3,4498,4.3
"06003","5","238","75","0","2025","A","N",1,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"06005","5","238","75","0","2025","A","",70,236,18249948,2491320,106716,1490,77494,"",1.05,0.58,0.73,0.75,0.59,1.26,1.26,"",0,0.0,-15,-6.0,4138772,29.3,-183555,-6.9,8160,8.3,407,37.6,21199,37.7
"06007","5","238","75","0","2025","A","",378,2348,166222115,25155721,1168192,1362,70806,"",0.86,0.89,1.06,1.05,0.86,1.19,1.19,"",9,2.4,-61,-2.5,-503163,-0.3,-1844852,-6.8,3360,0.3,31,2.3,1604,2.3
"06009","5","238","75","0","2025","A","",124,533,37475054,5763812,270819,1353,70365,"",1.73,1.57,1.84,1.82,1.46,1.17,1.17,"",-6,-4.6,-57,-9.7,-1831859,-4.7,-1046217,-15.4,-54760,-16.8,73,5.7,3790,5.7
"06011","5","238","75","0","2025","A","",24,81,6273545,820672,25793,1493,77611,"",0.47,0.26,0.32,0.21,0.09,1.26,1.26,"",-1,-4.0,-1,-1.2,900449,16.8,-8950,-1.1,-1704,-6.2,237,18.9,12285,18.8
"06013","5","238","75","0","2025","A","",1629,14636,1368101503,160413990,6938545,1798,93476,"",0.82,1.17,1.25,1.16,1.00,1.07,1.07,"",44,2.8,-1041,-6.6,-53652877,-3.8,-11689553,-6.8,-210627,-2.9,54,3.1,2784,3.1
"06015","5","238","75","0","2025","A","",25,134,8006502,1167406,41291,1153,59936,"",0.59,0.48,0.49,0.53,0.33,1.04,1.04,"",0,0.0,2,1.5,1011897,14.5,-153647,-11.6,-3359,-7.5,133,13.0,6880,13.0
"06017","5","238","75","0","2025","A","",480,4260,342646190,43970832,2012082,1547,80433,"",1.47,2.15,2.53,2.05,1.65,1.17,1.17,"",15,3.2,-227,-5.1,5563473,1.7,-2992191,-6.4,42020,2.1,102,7.1,5313,7.1
"06019","5","238","75","0","2025","A","",1320,15034,1127855278,155557103,7561890,1443,75019,"",0.60,1.05,1.30,1.02,0.81,1.24,1.24,"",44,3.4,-437,-2.8,14177312,1.3,-5910610,-3.7,205926,2.8,59,4.3,3033,4.2
"06021","5","238","75","0","2025","A","",38,176,11018709,1737189,78440,1207,62755,"",0.59,0.54,0.61,0.49,0.36,1.13,1.13,"",2,5.6,-10,-5.4,607059,5.8,-130091,-7.0,-2625,-3.2,132,12.3,6854,12.3
"06023","5","238","75","0","2025","A","",192,1323,97163682,14101615,616831,1412,73447,"",0.53,0.76,0.97,0.90,0.75,1.27,1.28,"",2,1.1,53,4.2,9643407,11.0,813552,6.1,54157,9.6,86,6.5,4515,6.5
"06025","5","238","75","0","2025","A","",128,1107,76726567,12325323,659522,1333,69300,"",0.26,0.49,0.60,0.53,0.43,1.23,1.23,"",4,3.2,-38,-3.3,3271607,4.5,3377,0.0,21635,3.4,99,8.0,5129,8.0
"06027","5","238","75","0","2025","A","",41,180,13092055,2076332,84921,1397,72633,"",1.00,0.70,0.81,0.87,0.71,1.16,1.16,"",6,17.1,-16,-8.2,-1437822,-9.9,-117212,-5.3,-8874,-9.5,-32,-2.2,-1689,-2.3
"06029","5","238","75","0","2025","A","",1020,10406,759335135,108146966,5164200,1403,72974,"",0.72,0.90,1.06,0.84,0.61,1.18,1.18,"",41,4.2,133,1.3,41316484,5.8,1112834,1.0,371127,7.7,59,4.4,3081,4.4
"06031","5","238","75","0","2025","A","",95,783,53292888,7873399,338208,1309,68070,"",0.36,0.45,0.53,0.46,0.30,1.19,1.19,"",4,4.4,81,11.5,6818622,14.7,844999,12.0,52271,18.3,36,2.8,1867,2.8
"06033","5","238","75","0","2025","A","",128,432,29614673,4505308,194147,1319,68605,"",0.70,0.73,0.89,0.79,0.57,1.22,1.22,"",4,3.2,-40,-8.5,-19899,-0.1,-436537,-8.8,4447,2.3,111,9.2,5776,9.2
"06035","5","238","75","0","2025","A","",26,100,5940113,1094654,48359,1139,59204,"",0.74,0.33,0.33,0.62,0.48,0.99,0.99,"",-2,-7.1,4,4.2,934631,18.7,18003,1.7,2371,5.2,141,14.1,7334,14.1
"06037","5","238","75","0","2025","A","",11621,93730,7517496237,988810740,39702487,1542,80204,"",0.41,0.62,0.58,0.59,0.46,0.93,0.93,"",385,3.4,-2886,-3.0,67259365,0.9,-34267329,-3.3,893250,2.3,59,4.0,3092,4.0
"06039","5","238","75","0","2025","A","",212,1532,111921591,15872344,698982,1405,73056,"",0.75,0.79,0.99,0.73,0.48,1.26,1.26,"",1,0.5,-6,-0.4,3551814,3.3,-401763,-2.5,-43455,-5.9,50,3.7,2575,3.7
"06041","5","238","75","0","2025","A","",509,3891,354821212,38801610,1481900,1754,91182,"",0.80,1.06,1.01,0.98,0.76,0.96,0.96,"",11,2.2,-39,-1.0,3431661,1.0,-1625844,-4.0,10128,0.7,35,2.0,1774,2.0
"06043","5","238","75","0","2025","A","",32,101,6336165,1273523,50276,1210,62942,"",1.01,0.49,0.57,0.69,0.37,1.16,1.16,"",0,0.0,0,0.0,528566,9.1,203046,19.0,8749,21.1,101,9.1,5298,9.2
"06045","5","238","75","0","2025","A","",148,807,55860394,8383201,358397,1331,69227,"",0.67,0.75,0.94,0.83,0.66,1.25,1.25,"",6,4.2,53,7.0,8197970,17.2,494430,6.3,48116,15.5,115,9.5,5993,9.5
"06047","5","238","75","0","2025","A","",309,2206,137727987,23455801,1062305,1201,62429,"",0.73,0.77,0.84,0.77,0.55,1.10,1.10,"",19,6.6,-21,-0.9,5389809,4.1,874235,3.9,141109,15.3,58,5.1,3011,5.1
"06049","5","238","75","0","2025","A","N",8,0,0,0,0,0,0,"N",0.41,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"06051","5","238","75","0","2025","A","",51,314,21115746,3623020,147591,1295,67355,"",1.43,1.15,1.43,1.12,0.67,1.25,1.25,"",0,0.0,18,6.1,1924715,10.0,389452,12.0,38443,35.2,48,3.8,2520,3.9
"06053","5","238","75","0","2025","A","",730,4465,342479190,46196368,1839875,1475,76704,"",0.94,0.67,0.81,0.59,0.35,1.20,1.20,"",28,4.0,126,2.9,30476993,9.8,1910751,4.3,174232,10.5,92,6.7,4793,6.7
"06055","5","238","75","0","2025","A","",284,2507,249658471,25306008,1140296,1915,99591,"",0.87,0.95,1.29,0.84,0.71,1.36,1.36,"",1,0.4,-24,-0.9,19068014,8.3,-863109,-3.3,10743,1.0,163,9.3,8470,9.3
"06057","5","238","75","0","2025","A","",338,1820,130134042,20902934,857643,1375,71515,"",1.53,1.57,1.71,1.66,1.26,1.09,1.09,"",12,3.7,-58,-3.1,303222,0.2,-389698,-1.8,23574,2.8,45,3.4,2376,3.4
"06059","5","238","75","0","2025","A","",5318,71320,6455705397,753076675,31244059,1741,90517,"",0.71,1.28,1.37,1.15,0.94,1.07,1.07,"",133,2.6,-1858,-2.5,141048306,2.2,-18071008,-2.3,124111,0.4,82,4.9,4225,4.9
