"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"04019","5","238","75","0","2024","A","",1428,14785,869342473,165431474,2149315,1131,58801,"",1.24,1.15,1.10,1.16,0.97,0.95,0.95,"",65,4.8,236,1.6,52438304,6.4,-6786353,-3.9,-52872,-2.4,51,4.7,2653,4.7
"04021","5","238","75","0","2024","A","",368,3338,220582731,41906303,803851,1271,66092,"",1.48,1.29,1.48,1.47,1.56,1.14,1.14,"",41,12.5,631,23.3,50262679,29.5,7339812,21.2,343853,74.8,61,5.0,3174,5.0
"04023","5","238","75","0","2024","A","N",39,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"04025","5","238","75","0","2024","A","",642,4007,224460256,46072469,522110,1077,56017,"",1.77,1.69,1.73,1.54,0.96,1.03,1.03,"",19,3.0,177,4.6,19863604,9.7,7740,0.0,-6718,-1.3,50,4.9,2592,4.9
"04027","5","238","75","0","2024","A","",300,2390,121978913,27112390,749531,981,51032,"",1.54,1.00,0.95,0.90,0.39,0.95,0.95,"",11,3.8,83,3.6,8847385,7.8,-1362134,-4.8,-57294,-7.1,38,4.0,2002,4.1
"04999","5","238","75","0","2024","A","N",485,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,"N",46,10.5,0,0,0,0,0,0,0,0,0,0,0,0
"05000","3","238","55","0","2024","A","",1,2,80447,0,0,640,33288,"",1.49,0.23,0.19,0.00,0.00,0.70,0.70,"",0,0.0,0,0.0,12955,19.2,0,0.0,0,0.0,-9,-1.4,-458,-1.4
"05000","5","238","55","0","2024","A","",5298,41829,2580737398,421977559,5741371,1186,61697,"",1.05,0.97,1.03,0.91,0.90,1.06,1.06,"",124,2.4,2119,5.3,260933291,11.2,14582436,3.6,-769263,-11.8,63,5.6,3278,5.6
"05001","5","238","75","0","2024","A","",23,134,7848920,1116717,4975,1128,58647,"",0.75,0.42,0.47,0.30,0.09,1.12,1.12,"",-30,-56.6,-39,-22.5,-1980490,-20.1,-471719,-29.7,-17683,-78.0,37,3.4,1912,3.4
"05003","5","238","75","0","2024","A","",16,97,4421853,970942,7728,875,45508,"",0.65,0.51,0.46,0.45,0.25,0.91,0.91,"",-1,-5.9,2,2.1,-68524,-1.5,-24479,-2.5,-3816,-33.1,-30,-3.3,-1553,-3.3
"05005","5","238","75","0","2024","A","",87,428,19888214,4183141,47185,893,46450,"",1.35,0.80,0.83,0.76,0.72,1.04,1.04,"",6,7.4,28,7.0,2571588,14.9,221626,5.6,-15547,-24.8,60,7.2,3158,7.3
"05007","5","238","75","0","2024","A","",588,5446,336872546,54653427,696412,1189,61853,"",1.43,1.13,0.86,0.84,1.00,0.76,0.76,"",26,4.6,690,14.5,59358690,21.4,7425372,15.7,100083,16.8,67,6.0,3507,6.0
"05009","5","238","75","0","2024","A","",53,427,24412923,4081346,64769,1099,57140,"",1.10,0.90,1.06,0.86,1.12,1.19,1.19,"",4,8.2,20,4.9,1345095,5.8,144198,3.7,5354,9.0,9,0.8,474,0.8
"05011","5","238","75","0","2024","A","N",10,0,0,0,0,0,0,"N",0.62,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05013","5","238","75","0","2024","A","",7,15,457510,120126,620,580,30165,"",1.34,0.14,0.06,0.10,0.05,0.41,0.41,"",0,0.0,-1,-6.2,17059,3.9,-5875,-4.7,-347,-35.9,59,11.3,3060,11.3
"05015","5","238","75","0","2024","A","",54,310,15923743,2711720,15287,989,51450,"",1.38,0.87,1.11,0.71,0.39,1.28,1.28,"",1,1.9,0,0.0,957334,6.4,-72093,-2.6,-4912,-24.3,59,6.3,3106,6.4
"05017","5","238","75","0","2024","A","",9,35,1637450,291402,10417,902,46896,"",0.53,0.40,0.43,0.36,0.56,1.09,1.09,"",1,12.5,6,20.7,355085,27.7,-13166,-4.3,-4265,-29.0,64,7.6,3303,7.6
"05019","5","238","75","0","2024","A","",16,72,5827392,678320,15446,1553,80749,"",0.50,0.25,0.45,0.27,0.38,1.78,1.78,"",0,0.0,0,0.0,-193021,-3.2,14983,2.3,4215,37.5,-46,-2.9,-2387,-2.9
"05021","5","238","75","0","2024","A","",20,102,4108051,1058408,55152,777,40407,"",1.16,0.98,0.94,1.00,2.34,0.96,0.96,"",-1,-4.8,11,12.1,187628,4.8,22511,2.2,-25092,-31.3,-51,-6.2,-2675,-6.2
"05023","5","238","75","0","2024","A","",42,173,8289956,1545316,19766,922,47942,"",1.34,0.80,0.92,0.63,0.71,1.15,1.15,"",1,2.4,7,4.2,523995,6.7,-237527,-13.3,-19716,-49.9,22,2.4,1159,2.5
"05025","5","238","75","0","2024","A","N",2,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"05027","5","238","75","0","2024","A","",22,102,4811204,954242,6141,903,46977,"",0.72,0.38,0.36,0.35,0.13,0.96,0.96,"",2,10.0,11,12.1,863656,21.9,72071,8.2,858,16.2,66,7.9,3438,7.9
"05029","5","238","75","0","2024","A","",41,413,26982288,3662446,53117,1255,65267,"",1.68,1.91,2.53,1.67,1.52,1.32,1.32,"",-1,-2.4,4,1.0,1705888,6.7,-3021,-0.1,9539,21.9,66,5.6,3454,5.6
"05031","5","238","75","0","2024","A","",190,1924,121847081,18893733,280876,1218,63338,"",1.30,1.05,1.29,1.05,1.10,1.23,1.23,"",8,4.4,128,7.1,11947221,10.9,1379431,7.9,3737,1.3,41,3.5,2130,3.5
"05033","5","238","75","0","2024","A","",95,706,38000659,6805670,102280,1034,53794,"",1.52,1.10,1.22,0.86,1.20,1.11,1.11,"",4,4.4,-22,-3.0,-2010495,-5.0,-571541,-7.7,-46385,-31.2,-23,-2.2,-1154,-2.1
"05035","5","238","75","0","2024","A","",22,210,12761464,2281217,20526,1166,60625,"",0.41,0.39,0.50,0.36,0.24,1.27,1.27,"",1,4.8,-3,-1.4,533660,4.4,204507,9.8,-10304,-33.4,63,5.7,3285,5.7
"05037","5","238","75","0","2024","A","",16,77,3736628,688980,4043,928,48266,"",0.72,0.49,0.57,0.47,0.21,1.17,1.17,"",0,0.0,-1,-1.3,95188,2.6,6564,1.0,-2801,-40.9,27,3.0,1431,3.1
"05039","5","238","75","0","2024","A","",10,50,2275409,456858,3506,869,45207,"",0.95,0.58,0.59,0.46,0.27,1.01,1.01,"",-1,-9.1,11,28.2,436964,23.8,78626,20.8,447,14.6,-34,-3.8,-1732,-3.7
"05041","5","238","75","0","2024","A","",9,43,2098774,352229,1199,944,49094,"",0.43,0.31,0.32,0.27,0.08,1.04,1.04,"",2,28.6,2,4.9,84798,4.2,34343,10.8,243,25.4,5,0.5,270,0.6
"05043","5","238","75","0","2024","A","",21,154,8815521,1690400,18174,1103,57368,"",0.83,0.73,0.95,0.83,0.73,1.30,1.30,"",-3,-12.5,14,10.0,1046309,13.5,147518,9.6,-8478,-31.8,33,3.1,1741,3.1
"05045","5","238","75","0","2024","A","",273,2111,112738747,19763536,242753,1027,53416,"",1.72,1.40,1.50,1.27,1.12,1.07,1.07,"",4,1.5,143,7.3,11915897,11.8,902064,4.8,-20290,-7.7,42,4.3,2194,4.3
"05047","5","238","75","0","2024","A","",26,85,3021789,823353,14334,682,35481,"",1.35,0.51,0.41,0.50,0.75,0.80,0.80,"",-1,-3.7,-6,-6.6,-58709,-1.9,-146219,-15.1,-7479,-34.3,30,4.6,1598,4.7
"05049","5","238","75","0","2024","A","",14,32,1171810,408195,6158,708,36811,"",1.34,0.54,0.48,0.82,0.96,0.90,0.90,"",4,40.0,15,88.2,557603,90.8,222443,119.8,4045,191.4,30,4.4,1546,4.4
"05051","5","238","75","0","2024","A","",268,1578,81872118,15545980,226300,998,51889,"",1.69,1.25,1.41,1.11,1.23,1.13,1.13,"",12,4.7,6,0.4,5069454,6.6,-63759,-0.4,5740,2.6,58,6.2,3022,6.2
"05053","5","238","75","0","2024","A","",33,272,22733186,2616826,24149,1609,83680,"",1.91,1.78,2.88,1.57,0.68,1.62,1.62,"",4,13.8,60,28.3,2896498,14.6,602584,29.9,8665,56.0,-188,-10.5,-9742,-10.4
"05055","5","238","75","0","2024","A","",49,341,21500886,4440350,92379,1212,63006,"",1.06,0.66,0.87,0.82,0.95,1.33,1.33,"",0,0.0,30,9.6,3636671,20.4,-56118,-1.2,-20714,-18.3,108,9.8,5611,9.8
"05057","5","238","75","0","2024","A","",18,129,6288824,1354268,11142,941,48909,"",0.73,0.51,0.55,0.53,0.47,1.09,1.08,"",-3,-14.3,1,0.8,412558,7.0,34556,2.6,-8410,-43.0,55,6.2,2851,6.2
"05059","5","238","75","0","2024","A","",52,175,6939840,1588265,30652,763,39675,"",1.72,0.66,0.55,0.60,0.93,0.83,0.83,"",0,0.0,-9,-4.9,-471119,-6.4,-177854,-10.1,-13040,-29.8,-12,-1.5,-620,-1.5
"05061","5","238","75","0","2024","A","",11,68,3064149,678038,15028,860,44732,"",0.67,0.33,0.34,0.35,0.96,1.03,1.03,"",0,0.0,10,17.2,589968,23.8,84952,14.3,10859,260.5,41,5.0,2135,5.0
"05063","5","238","75","0","2024","A","",43,414,25297580,4533111,131442,1177,61179,"",0.92,0.71,0.89,0.74,1.64,1.26,1.26,"",3,7.5,34,8.9,2983518,13.4,-570179,-11.2,-105523,-44.5,47,4.2,2419,4.1
"05065","5","238","75","0","2024","A","",14,72,3374913,685678,6001,906,47092,"",1.12,0.73,0.83,0.70,0.43,1.14,1.14,"",-1,-6.7,9,14.3,808447,31.5,125920,22.5,-3794,-38.7,117,14.8,6083,14.8
"05067","5","238","75","0","2024","A","",13,74,4262483,660610,16140,1106,57536,"",0.64,0.43,0.51,0.44,0.58,1.17,1.17,"",-1,-7.1,-4,-5.1,561778,15.2,-21555,-3.2,-6815,-29.7,189,20.6,9836,20.6
"05069","5","238","75","0","2024","A","",65,310,16531727,2856047,24009,1026,53342,"",0.80,0.37,0.38,0.37,0.26,1.04,1.04,"",9,16.1,8,2.6,1570589,10.5,-341819,-10.7,-25754,-51.8,73,7.7,3761,7.6
"05071","5","238","75","0","2024","A","",34,208,8962173,1923518,18458,830,43139,"",1.41,0.78,0.80,0.82,0.87,1.04,1.03,"",-2,-5.6,-1,-0.5,491760,5.8,-44835,-2.3,-6518,-26.1,51,6.5,2643,6.5
"05073","5","238","75","0","2024","A","N",8,0,0,0,0,0,0,"N",1.01,0,0,0,0,0,0,"N",2,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"05075","5","238","75","0","2024","A","",19,138,11687559,1509766,9818,1625,84488,"",0.98,1.04,2.04,1.14,0.57,1.96,1.96,"",-1,-5.0,-13,-8.6,-1079144,-8.5,-291806,-16.2,-6787,-40.9,4,0.2,173,0.2
"05077","5","238","75","0","2024","A","N",3,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0
"05079","5","238","75","0","2024","A","",12,41,1520209,337980,6181,706,36705,"",1.06,0.46,0.37,0.46,0.64,0.79,0.79,"",0,0.0,-7,-14.6,-358306,-19.1,-82856,-19.7,-3978,-39.2,-51,-6.7,-2636,-6.7
"05081","5","238","75","0","2024","A","N",7,0,0,0,0,0,0,"N",0.61,0,0,0,0,0,0,"N",1,16.7,0,0,0,0,0,0,0,0,0,0,0,0
"05083","5","238","75","0","2024","A","",23,115,6131890,1117333,17864,1025,53321,"",1.04,0.68,0.89,0.77,1.26,1.31,1.31,"",4,21.1,19,19.8,1096954,21.8,182748,19.6,5024,39.1,19,1.9,1010,1.9
"05085","5","238","75","0","2024","A","",119,755,39548611,7229703,82314,1008,52405,"",1.72,1.46,1.78,1.33,1.22,1.22,1.22,"",-3,-2.5,38,5.3,3999543,11.3,-50374,-0.7,-20786,-20.2,54,5.7,2790,5.6
"05087","5","238","75","0","2024","A","",37,170,9285329,1748215,24794,1049,54566,"",2.67,1.39,1.71,1.24,1.69,1.23,1.23,"",4,12.1,36,26.9,2324282,33.4,399548,29.6,-2306,-8.5,50,5.0,2618,5.0
"05089","5","238","75","0","2024","A","",28,75,3195339,740978,8463,817,42463,"",1.85,0.70,0.72,0.73,0.69,1.04,1.03,"",4,16.7,16,27.1,686331,27.4,178743,31.8,2011,31.2,5,0.6,236,0.6
"05091","5","238","75","0","2024","A","",49,441,24609338,4121080,93571,1073,55803,"",1.11,1.08,1.20,0.87,1.50,1.11,1.11,"",2,4.3,12,2.8,2309359,10.4,97596,2.4,19430,26.2,74,7.4,3862,7.4
"05093","3","238","75","0","2024","A","",1,2,80447,0,0,640,33288,"",151.70,14.79,10.03,0.00,0.00,0.56,0.56,"",0,0.0,0,0.0,12955,19.2,0,0.0,0,0.0,-9,-1.4,-458,-1.4
"05093","5","238","75","0","2024","A","",28,991,83586837,12367748,151191,1622,84353,"",0.56,1.48,1.73,1.45,0.91,1.17,1.17,"",-5,-15.2,163,19.7,14646509,21.2,2508102,25.4,-28169,-15.7,21,1.3,1125,1.4
"05095","5","238","75","0","2024","A","N",4,0,0,0,0,0,0,"N",0.35,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0
"05097","5","238","75","0","2024","A","",17,38,1447322,407504,8396,732,38087,"",1.88,0.90,0.93,1.05,1.33,1.04,1.04,"",0,0.0,-6,-13.6,-106927,-6.9,-67581,-14.2,-5669,-40.3,49,7.2,2561,7.2
"05099","5","238","75","0","2024","A","",6,23,593352,184686,370,489,25429,"",0.65,0.37,0.20,0.26,0.04,0.52,0.52,"",-2,-25.0,-1,-4.2,14316,2.5,8966,5.1,-157,-29.8,30,6.5,1551,6.5
"05101","5","238","75","0","2024","A","N",3,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0
"05103","5","238","75","0","2024","A","",31,136,6614775,1436760,32687,936,48698,"",1.12,0.58,0.59,0.65,1.05,1.01,1.01,"",0,0.0,-101,-42.6,-5496979,-45.4,-1112505,-43.6,-15070,-31.6,-45,-4.6,-2317,-4.5
"05105","5","238","75","0","2024","A","",14,55,2334720,569170,3638,813,42257,"",1.89,1.59,1.60,1.84,1.11,1.00,1.00,"",3,27.3,7,14.6,209703,9.9,-6832,-1.2,1269,53.6,-41,-4.8,-2168,-4.9
"05107","5","238","75","0","2024","A","",14,52,1892063,432803,4532,697,36270,"",0.50,0.35,0.30,0.28,0.20,0.88,0.88,"",-2,-12.5,-4,-7.1,-77154,-3.9,-107743,-19.9,-1166,-20.5,24,3.6,1262,3.6
"05109","5","238","75","0","2024","A","",11,50,1566868,508953,8209,598,31078,"",0.84,0.58,0.44,0.57,0.83,0.75,0.75,"",1,10.0,11,28.2,292959,23.0,93537,22.5,-3396,-29.3,-27,-4.3,-1447,-4.4
"05111","5","238","75","0","2024","A","",21,62,2881988,712143,8032,888,46173,"",0.95,0.36,0.34,0.40,0.32,0.93,0.93,"",2,10.5,-2,-3.1,108571,3.9,47427,7.1,-3030,-27.4,51,6.1,2668,6.1
"05113","5","238","75","0","2024","A","",26,190,9985134,2013886,22727,1008,52438,"",1.10,0.98,1.21,1.13,1.05,1.23,1.23,"",2,8.3,3,1.6,202253,2.1,221481,12.4,8828,63.5,0,0.0,30,0.1
"05115","5","238","75","0","2024","A","",114,697,41025946,6836289,71653,1132,58847,"",1.32,0.78,0.92,0.69,0.50,1.18,1.17,"",5,4.6,12,1.8,1232921,3.1,-239208,-3.4,-41208,-36.5,15,1.3,741,1.3
"05117","5","238","75","0","2024","A","",10,39,1941217,391452,4236,963,50096,"",0.93,0.75,0.82,0.76,0.52,1.10,1.10,"",0,0.0,-2,-4.9,69830,3.7,-11071,-2.8,294,7.5,78,8.8,4078,8.9
"05119","5","238","75","0","2024","A","",597,6412,432901627,63239039,663624,1298,67513,"",0.85,0.74,0.79,0.75,0.58,1.07,1.07,"",23,4.0,175,2.8,36826255,9.3,2277508,3.7,-74845,-10.1,77,6.3,4005,6.3
"05121","5","238","75","0","2024","A","",13,28,996154,225376,1501,674,35055,"",0.68,0.14,0.12,0.10,0.05,0.88,0.88,"",0,0.0,-2,-6.7,23990,2.5,-22178,-9.0,-2032,-57.5,53,8.5,2739,8.5
"05123","5","238","75","0","2024","A","",15,94,5210746,839404,12669,1064,55335,"",0.53,0.42,0.48,0.41,0.51,1.14,1.14,"",0,0.0,-2,-2.1,214367,4.3,-31383,-3.6,-2784,-18.0,64,6.4,3335,6.4
"05125","5","238","75","0","2024","A","",249,1966,114370909,18184994,164291,1119,58169,"",2.08,2.15,2.65,1.73,1.21,1.23,1.23,"",7,2.9,28,1.4,6790084,6.3,-108374,-0.6,-13337,-7.5,51,4.8,2651,4.8
"05127","5","238","75","0","2024","A","N",7,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05129","5","238","75","0","2024","A","N",3,0,0,0,0,0,0,"N",0.38,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05131","5","238","75","0","2024","A","",192,1890,102003172,17266216,163796,1038,53958,"",1.05,0.84,0.83,0.74,0.55,0.98,0.98,"",3,1.6,62,3.4,8556006,9.2,-150398,-0.9,-34587,-17.4,55,5.6,2847,5.6
"05133","5","238","75","0","2024","A","",13,123,8059415,1166006,9759,1256,65302,"",0.83,0.75,1.13,0.67,0.61,1.51,1.51,"",0,0.0,1,0.8,278893,3.6,-101145,-8.0,-5217,-34.8,31,2.5,1614,2.5
"05135","5","238","75","0","2024","A","",19,86,3939432,847317,44334,876,45543,"",0.96,0.65,0.78,0.70,2.25,1.19,1.19,"",1,5.6,5,6.2,556068,16.4,54743,6.9,-10027,-18.4,69,8.6,3557,8.5
"05137","5","238","75","0","2024","A","",14,25,895029,298023,4532,684,35564,"",1.00,0.28,0.27,0.38,0.39,0.95,0.95,"",0,0.0,7,38.9,328886,58.1,81836,37.9,287,6.8,85,14.2,4400,14.1
"05139","5","238","75","0","2024","A","",44,652,49386255,7077292,78136,1458,75794,"",0.77,1.19,1.47,1.15,0.99,1.24,1.23,"",-2,-4.3,-70,-9.7,-1281351,-2.5,-1252656,-15.0,-22851,-22.6,109,8.1,5650,8.1
"05141","5","238","75","0","2024","A","",25,109,4765274,1068960,21118,841,43718,"",1.46,0.86,0.86,0.92,1.19,1.00,1.00,"",1,4.2,15,16.0,952067,25.0,113222,11.8,-9567,-31.2,59,7.5,3044,7.5
"05143","5","238","75","0","2024","A","",446,5755,369795166,55268493,603514,1236,64258,"",1.30,1.43,1.55,1.30,1.22,1.08,1.08,"",15,3.5,291,5.3,38903130,11.8,1069338,2.0,28142,4.9,71,6.1,3701,6.1
"05145","5","238","75","0","2024","A","",117,958,48319218,11895772,195782,970,50416,"",1.33,1.10,1.21,1.45,1.72,1.10,1.10,"",4,3.5,398,71.1,23426185,94.1,6573494,123.5,118663,153.9,114,13.3,5924,13.3
"05147","5","238","75","0","2024","A","N",5,0,0,0,0,0,0,"N",0.55,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"05149","5","238","75","0","2024","A","",27,218,10056362,2275434,14986,886,46095,"",1.35,1.00,1.12,1.12,1.02,1.12,1.11,"",-1,-3.6,17,8.5,990528,10.9,152134,7.2,-2241,-13.0,19,2.2,991,2.2
"05999","5","238","75","0","2024","A","",640,2496,204411597,32858566,888780,1575,81896,"",0.59,1.32,1.23,1.18,1.23,0.93,0.93,"",5,0.8,-144,-5.5,15917483,8.4,-4640383,-12.4,-400291,-31.1,202,14.7,10485,14.7
"06000","5","238","55","0","2024","A","",57516,605616,50375690938,6438906147,262681842,1600,83181,"",0.64,1.00,0.91,0.96,0.77,0.91,0.91,"",767,1.4,2769,0.5,2538261594,5.3,-36638143,-0.6,9167952,3.6,74,4.8,3828,4.8
"06001","5","238","75","0","2024","A","",1981,32362,3360107906,335760525,15265059,1997,103828,"",0.55,1.23,1.31,1.17,1.10,1.06,1.06,"",23,1.2,-581,-1.8,56967185,1.7,-2335842,-0.7,319698,2.1,69,3.6,3558,3.5
"06005","5","238","75","0","2024","A","",70,251,14111176,2674875,98556,1083,56295,"",1.06,0.60,0.58,0.80,0.57,0.97,0.97,"",0,0.0,5,2.0,77976,0.6,40112,1.5,4300,4.6,-14,-1.3,-751,-1.3
"06007","5","238","75","0","2024","A","",369,2409,166725278,27000573,1164832,1331,69202,"",0.84,0.92,1.11,1.10,0.89,1.21,1.21,"",-6,-1.6,-113,-4.5,231375,0.1,-1677114,-5.8,-15437,-1.3,61,4.8,3179,4.8
"06009","5","238","75","0","2024","A","",130,590,39306913,6810029,325579,1280,66575,"",1.76,1.73,2.00,2.09,1.78,1.16,1.16,"",7,5.7,-23,-3.8,-449222,-1.1,-440451,-6.1,-414,-0.1,32,2.6,1694,2.6
"06011","5","238","75","0","2024","A","",25,82,5373096,829622,27497,1256,65326,"",0.49,0.26,0.29,0.21,0.10,1.09,1.09,"",0,0.0,6,7.9,352612,7.0,121927,17.2,4853,21.4,-10,-0.8,-516,-0.8
"06013","5","238","75","0","2024","A","",1585,15677,1421754380,172103543,7149172,1744,90692,"",0.82,1.26,1.33,1.24,1.07,1.06,1.06,"",8,0.5,-970,-5.8,-71143999,-4.8,-5864846,-3.3,66981,0.9,19,1.1,1014,1.1
"06015","5","238","75","0","2024","A","",25,132,6994605,1321053,44650,1020,53056,"",0.61,0.48,0.47,0.61,0.37,0.99,0.99,"",-1,-3.8,19,16.8,1283969,22.5,241946,22.4,12001,36.8,48,4.9,2519,5.0
"06017","5","238","75","0","2024","A","",465,4487,337082717,46963023,1970062,1445,75120,"",1.45,2.30,2.63,2.22,1.72,1.14,1.14,"",-4,-0.9,-109,-2.4,191355,0.1,-417476,-0.9,172082,9.6,35,2.5,1823,2.5
"06019","5","238","75","0","2024","A","",1276,15471,1113677966,161467713,7355964,1384,71986,"",0.59,1.09,1.36,1.07,0.82,1.25,1.25,"",20,1.6,259,1.7,51225693,4.8,-648234,-0.4,493770,7.2,41,3.1,2144,3.1
"06021","5","238","75","0","2024","A","",36,186,10411650,1867280,81065,1075,55901,"",0.56,0.57,0.59,0.53,0.37,1.04,1.04,"",-4,-10.0,-30,-13.9,-2567171,-19.8,-321424,-14.7,-19530,-19.4,-80,-6.9,-4163,-6.9
"06023","5","238","75","0","2024","A","",190,1270,87520275,13288063,562674,1326,68932,"",0.51,0.74,0.92,0.84,0.71,1.25,1.25,"",10,5.6,37,3.0,5802549,7.1,400557,3.1,-283,-0.1,52,4.1,2674,4.0
"06025","5","238","75","0","2024","A","",124,1145,73454960,12321946,637887,1234,64171,"",0.26,0.51,0.60,0.53,0.43,1.18,1.18,"",0,0.0,49,4.5,6058237,9.0,324980,2.7,53931,9.2,52,4.4,2696,4.4
"06027","5","238","75","0","2024","A","",35,196,14529877,2193544,93795,1429,74322,"",0.83,0.76,0.93,0.93,0.83,1.22,1.22,"",0,0.0,36,22.5,3891009,36.6,413773,23.2,19271,25.9,148,11.6,7725,11.6
"06029","5","238","75","0","2024","A","",979,10273,718018651,107034132,4793073,1344,69893,"",0.72,0.89,1.04,0.82,0.57,1.17,1.17,"",13,1.3,384,3.9,62623958,9.6,4922,0.0,198244,4.3,69,5.4,3619,5.5
"06031","5","238","75","0","2024","A","",91,702,46474266,7028400,285937,1273,66203,"",0.34,0.42,0.49,0.44,0.29,1.18,1.18,"",3,3.4,12,1.7,4774772,11.5,-363468,-4.9,335,0.1,110,9.5,5732,9.5
"06033","5","238","75","0","2024","A","",124,472,29634572,4941845,189700,1208,62829,"",0.69,0.81,0.95,0.87,0.57,1.17,1.17,"",7,6.0,15,3.3,2968247,11.1,347541,7.6,20983,12.4,85,7.6,4436,7.6
"06035","5","238","75","0","2024","A","",28,96,5005482,1076651,45988,998,51870,"",0.73,0.31,0.28,0.59,0.45,0.88,0.87,"",1,3.7,-2,-2.0,-185611,-3.6,-87904,-7.5,-6742,-12.8,-16,-1.6,-876,-1.7
"06037","5","238","75","0","2024","A","",11236,96616,7450236872,1023078069,38809237,1483,77112,"",0.40,0.64,0.60,0.61,0.48,0.93,0.93,"",159,1.4,905,0.9,327914199,4.6,-1102864,-0.1,849897,2.2,52,3.6,2697,3.6
"06039","5","238","75","0","2024","A","",211,1538,108369777,16274107,742437,1355,70481,"",0.77,0.81,1.03,0.74,0.52,1.26,1.26,"",0,0.0,137,9.8,15536181,16.7,1863716,12.9,154150,26.2,81,6.4,4234,6.4
"06041","5","238","75","0","2024","A","",498,3930,351389551,40427454,1471772,1719,89408,"",0.79,1.07,1.02,1.00,0.81,0.96,0.96,"",1,0.2,-24,-0.6,6620944,1.9,-2458624,-5.7,-40435,-2.7,42,2.5,2208,2.5
"06043","5","238","75","0","2024","A","",32,101,5807599,1070477,41527,1109,57644,"",1.02,0.50,0.55,0.60,0.32,1.11,1.10,"",1,3.2,10,11.0,397508,7.3,25125,2.4,2048,5.2,-36,-3.1,-1917,-3.2
"06045","5","238","75","0","2024","A","",142,754,47662424,7888771,310281,1216,63234,"",0.64,0.71,0.83,0.77,0.60,1.18,1.18,"",-3,-2.1,3,0.4,2576137,5.7,437550,5.9,35910,13.1,61,5.3,3172,5.3
"06047","5","238","75","0","2024","A","",290,2227,132338178,22581566,921196,1143,59418,"",0.69,0.79,0.86,0.75,0.51,1.09,1.09,"",12,4.3,65,3.0,9141978,7.4,-1999404,-8.1,18682,2.1,47,4.3,2440,4.3
"06049","5","238","75","0","2024","A","",8,29,1908808,336848,19237,1269,66011,"",0.38,0.32,0.41,0.40,0.38,1.30,1.30,"",-1,-11.1,4,16.0,351012,22.5,103170,44.2,5879,44.0,55,4.5,2857,4.5
"06051","5","238","75","0","2024","A","",51,296,19191031,3233568,109148,1247,64835,"",1.44,1.09,1.36,1.00,0.50,1.24,1.24,"",-1,-1.9,-9,-3.0,-389447,-2.0,-362637,-10.1,-7358,-6.3,13,1.1,689,1.1
"06053","5","238","75","0","2024","A","",702,4339,312002197,44285617,1665643,1383,71911,"",0.91,0.65,0.77,0.56,0.32,1.18,1.18,"",1,0.1,247,6.0,24908609,8.7,1275691,3.0,136830,9.0,34,2.5,1757,2.5
"06055","5","238","75","0","2024","A","",283,2531,230590457,26169117,1129553,1752,91121,"",0.89,0.95,1.22,0.86,0.73,1.29,1.29,"",-8,-2.7,16,0.6,11306965,5.2,124786,0.5,27281,2.5,75,4.5,3937,4.5
"06057","5","238","75","0","2024","A","",326,1878,129830820,21292632,834069,1330,69139,"",1.49,1.61,1.79,1.69,1.28,1.11,1.11,"",7,2.2,23,1.2,6618371,5.4,-203562,-0.9,34198,4.3,53,4.2,2732,4.1
"06059","5","238","75","0","2024","A","",5185,73178,6314657091,771147683,31119948,1659,86292,"",0.72,1.33,1.41,1.18,1.00,1.07,1.06,"",81,1.6,1434,2.0,387310691,6.5,8729547,1.1,903903,3.0,70,4.4,3674,4.4
